country,country_code,version,effective_from,province_code,province_name_fr,province_name_en,is_quebec,smic_multiple,gross_monthly_cad,cpp_qpp_employer_monthly_cad,cpp_qpp_employee_monthly_cad,ei_employer_monthly_cad,ei_employee_monthly_cad,qpip_employer_monthly_cad,qpip_employee_monthly_cad,ontario_eht_monthly_cad,quebec_fss_monthly_cad,workers_comp_monthly_cad,federal_tax_annual_cad,provincial_tax_annual_cad,employee_contributions_monthly_cad,employer_contributions_monthly_cad,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_cad,income_tax_monthly_cad,net_after_income_tax_monthly_cad,employer_cost_monthly_cad,social_wedge_monthly_cad,total_wedge_after_income_tax_monthly_cad,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_cad,delta_net_before_income_tax_monthly_cad,delta_net_after_income_tax_monthly_cad,delta_employer_cost_monthly_cad,delta_social_wedge_monthly_cad,delta_total_wedge_after_income_tax_monthly_cad,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.36,10250.240112,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,102.502401,17935.923949,8677.816134,480.793333,620.731401,0.04690556787742626,0.06055774248578891,9769.446779,2217.811674,7551.635105,10870.971513,1101.524734,3319.336408,1.1127520072946924,1.4395520125042915,30.506666999999652,30.506666999999652,20.338811000000533,30.811734000000797,0.3050660000001244,10.472923000000264,1.0,0.6667005281173707,1.0100000108173453,0.009999978037591844,0.3432994826999745
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.37,10280.746779,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,102.807468,18031.10475,8714.424135,480.793333,621.036468,0.0467663822160689,0.060407719511053615,9799.953446,2228.794074,7571.159372,10901.783247,1101.829801,3330.623875,1.1124321464619342,1.439909360151769,30.506666999999652,30.506666999999652,19.52426699999978,30.811733999998978,0.3050670000000082,11.287467000000106,1.0,0.6400000039335665,1.0100000108172855,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.38,10311.253446,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,103.112534,18126.285552,8751.032135,480.793333,621.341534,0.046628020138506567,0.060258584246228014,9830.460113,2239.776474,7590.683639,10932.59498,1102.134868,3341.911342,1.1121142708644145,1.4402648695061047,30.50666700000147,30.506666999999652,19.52426699999978,30.81173300000046,0.3050670000000082,11.287466999999651,0.9999999999999404,0.6400000039335284,1.009999978037554,0.01000001081730736,0.37000000688371193
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.39,10341.760113,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,103.417601,18221.466353,8787.640136,480.793333,621.646601,0.04649047435638708,0.06011032883547219,9860.96678,2250.758874,7610.207906,10963.406714,1102.439934,3353.198808,1.1117983620770904,1.4406185547159234,30.506666999999652,30.50666700000147,19.52426699999978,30.811734000000797,0.30506599999989703,11.287466000000222,1.0000000000000597,0.6400000039335665,1.0100000108173453,0.009999978037584392,0.3699999741040328
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.4,10372.26678,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,103.722668,18316.647154,8824.248136,480.793333,621.951668,0.046353737667103594,0.059962945515367856,9891.473447,2261.741274,7629.732173,10994.218448,1102.745001,3364.486275,1.111484401902221,1.4409704297850263,30.506666999999652,30.506666999999652,19.52426700000069,30.811733999998978,0.3050670000000082,11.287467000000106,1.0,0.6400000039335964,1.0100000108172855,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.41,10402.773447,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,104.027734,18411.827955,8860.856136,480.793333,622.256734,0.0462178029525373,0.05981642661356325,9921.980114,2272.723674,7649.256439,11025.030181,1103.050068,3375.773742,1.1111723723658726,1.441320508574239,30.506666999999652,30.506666999999652,19.524265999999443,30.81173300000046,0.3050670000000082,11.287466999999651,1.0,0.6399999711538356,1.009999978037614,0.010000010817307958,0.37000000688373397
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.42,10433.280114,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,104.332801,18507.008756,8897.464137,480.793333,622.561801,0.04608266317782228,0.059670764547441725,9952.486781,2283.706074,7668.780706,11055.841915,1103.355134,3387.061209,1.1108622557144883,1.4416688048032327,30.506666999999652,30.506666999999652,19.52426699999978,30.811734000000797,0.30506599999989703,11.287467000000106,1.0,0.6400000039335665,1.0100000108173453,0.009999978037584392,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.43,10463.786781,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,104.637868,18602.189557,8934.072137,480.793333,622.866868,0.045948311390131835,0.05952595182281361,9982.993448,2294.688474,7688.304973,11086.653649,1103.660201,3398.348676,1.1105540344115215,1.442015332052314,30.50666700000147,30.506666999999652,19.52426700000069,30.811733999998978,0.3050670000000082,11.287467000000106,0.9999999999999404,0.6400000039335582,1.0100000108172253,0.01000001081730736,0.3700000068837268
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.44,10494.293448,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,104.942934,18697.370358,8970.680138,480.793333,623.171934,0.045814740717486105,0.059381981032631016,10013.500115,2305.670875,7707.82924,11117.465382,1103.965268,3409.636142,1.1102476911341288,1.4423601037641922,30.506666999999652,30.50666700000147,19.52426699999978,30.81173300000046,0.3050670000000082,11.287465999999768,1.0000000000000597,0.6400000039335665,1.009999978037614,0.010000010817307958,0.36999997410401786
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.45,10524.800115,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,105.248001,18792.551159,9007.288138,480.793333,623.477001,0.04568194436758034,0.05923884485572483,10044.006782,2316.653275,7727.353507,11148.277116,1104.270334,3420.923609,1.1099432087699261,1.442703133245717,30.506666999999652,30.506666999999652,19.52426699999978,30.811733999998978,0.3050660000001244,11.287467000000106,1.0,0.6400000039335665,1.0100000108172855,0.009999978037591844,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.46,10555.306782,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,105.553068,18887.73196,9043.896138,480.793333,623.782068,0.04554991562663358,0.059096536055563774,10074.513449,2327.635675,7746.877774,11179.08885,1104.575401,3432.211076,1.1096405704138022,1.4430444336695907,30.506666999999652,30.506666999999652,19.52426699999978,30.811734000000797,0.3050670000000082,11.287467000000106,1.0,0.6400000039335665,1.0100000108173453,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.47,10585.813449,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,105.858134,18982.912761,9080.504139,480.793333,624.087134,0.04541864785825712,0.05895504747903479,10105.020116,2338.618075,7766.402041,11209.900583,1104.880468,3443.498543,1.1093397593647878,1.4433840180760529,30.506666999999652,30.506666999999652,19.52426700000069,30.81173300000046,0.3050670000000082,11.287467000000106,1.0,0.6400000039335964,1.009999978037614,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.48,10616.320116,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,106.163201,19078.093562,9117.112139,480.793333,624.392201,0.045288134502342585,0.058814372055244445,10135.526783,2349.600475,7785.926308,11240.712317,1105.185534,3454.78601,1.1090407591229865,1.4437218993745435,30.50666700000147,30.506666999999652,19.52426699999978,30.811733999998978,0.30506599999989703,11.287466999999651,0.9999999999999404,0.6400000039335284,1.0100000108172253,0.009999978037583795,0.37000000688371193
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.49,10646.826783,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,106.468268,19173.274363,9153.72014,480.793333,624.697268,0.045158369073969105,0.058674502794341166,10166.03345,2360.582875,7805.450574,11271.524051,1105.490601,3466.073476,1.1087435533865553,1.4440580903453377,30.506666999999652,30.50666700000147,19.524266000000353,30.811734000000797,0.3050670000000082,11.287466000000222,1.0000000000000597,0.6399999711538653,1.0100000108173453,0.010000010817307958,0.3699999741040328
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.5,10677.33345,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,106.773335,19268.455164,9190.32814,480.793333,625.002335,0.045029345162329204,0.058535432786357346,10196.540117,2371.565275,7824.974841,11302.335785,1105.795668,3477.360943,1.108448126048743,1.4443926036411567,30.506666999999652,30.506666999999652,19.52426699999978,30.811733999998978,0.3050670000000082,11.287467000000106,1.0,0.6400000039335665,1.0100000108172855,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.51,10707.840117,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,107.078401,19363.635965,9226.93614,480.793333,625.307401,0.044901056429673,0.058397155200071424,10227.046784,2382.547675,7844.499108,11333.147518,1106.100735,3488.64841,1.108154461194981,1.4447254517887558,30.506666999999652,30.506666999999652,19.52426699999978,30.81173300000046,0.3050670000000082,11.287466999999651,1.0,0.6400000039335665,1.009999978037614,0.010000010817307958,0.37000000688373397
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.52,10738.346784,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,107.383468,19458.816766,9263.544141,480.793333,625.612468,0.04477349661027051,0.058259663281889404,10257.553451,2393.530076,7864.023375,11363.959252,1106.405801,3499.935877,1.107862543100024,1.445056647190488,30.506666999999652,30.506666999999652,19.52426699999978,30.811734000000797,0.3050660000001244,11.287467000000106,1.0,0.6400000039335665,1.0100000108173453,0.009999978037591844,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.53,10768.853451,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,107.688535,19553.997567,9300.152141,480.793333,625.917535,0.04464665950939156,0.05812295035474524,10288.060118,2404.512476,7883.547642,11394.770986,1106.710868,3511.223344,1.1075723562251436,1.445386202125845,30.50666700000147,30.506666999999652,19.52426700000069,30.811733999998978,0.3050669999997808,11.287467000000106,0.9999999999999404,0.6400000039335582,1.0100000108172253,0.010000010817299907,0.3700000068837268
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.54,10799.360118,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,107.993601,19649.178368,9336.760142,480.793333,626.222601,0.044520539002302885,0.05798700981701997,10318.566785,2415.494876,7903.071909,11425.582719,1107.015935,3522.51081,1.1072838852153724,1.445714128752974,30.506666999999652,30.50666700000147,19.52426699999978,30.81173300000046,0.3050670000000082,11.287466000000222,1.0000000000000597,0.6400000039335665,1.009999978037614,0.010000010817307958,0.3699999741040328
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.55,10829.866785,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,108.298668,19744.359169,9373.368142,480.793333,626.527668,0.04439512903328231,0.05785183514147907,10349.073452,2426.477276,7922.596176,11456.394453,1107.321001,3533.798277,1.1069971148967934,1.446040439110172,30.506666999999652,30.506666999999652,19.52426699999978,30.811734000000797,0.3050660000001244,11.287466999999651,1.0,0.6400000039335665,1.0100000108173453,0.009999978037591844,0.37000000688373397
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.56,10860.373452,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,108.603735,19839.53997,9409.976142,480.793333,626.832735,0.044270423614649494,0.057717419874227724,10379.580119,2437.459676,7942.120443,11487.206187,1107.626068,3545.085744,1.106712030273881,1.4463651451173618,30.506666999999652,30.506666999999652,19.52426699999978,30.811733999998978,0.3050670000000082,11.287467000000106,1.0,0.6400000039335665,1.0100000108172855,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.57,10890.880119,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,108.908801,19934.720771,9446.584143,480.793333,627.137801,0.04414641682581295,0.057583757633683674,10410.086786,2448.442076,7961.644709,11518.01792,1107.931135,3556.373211,1.106428616526887,1.4466882585775405,30.506666999999652,30.506666999999652,19.524266000000353,30.81173300000046,0.3050670000000082,11.287467000000106,1.0,0.6399999711538653,1.009999978037614,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.58,10921.386786,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,109.213868,20029.901572,9483.192143,480.793333,627.442868,0.044023102812333015,0.05745084210956723,10440.593453,2459.424476,7981.168976,11548.829654,1108.236201,3567.660677,1.1061468590092716,1.4470097911782118,30.506666999999652,30.506666999999652,19.52426699999978,30.811733999998978,0.30506599999989703,11.287465999999768,1.0,0.6400000039335665,1.0100000108172855,0.009999978037584392,0.36999997410401786
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.59,10951.893453,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,109.518935,20125.082373,9519.800144,480.793333,627.747935,0.043900475785000614,0.05731866706190827,10471.10012,2470.406876,8000.693243,11579.641388,1108.541268,3578.948144,1.1058667432451807,1.4473297544927937,30.50666700000147,30.506666999999652,19.52426699999978,30.811734000000797,0.3050670000000082,11.287467000000106,0.9999999999999404,0.6400000039335284,1.010000010817285,0.01000001081730736,0.3700000068837268
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.6,10982.40012,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,109.824001,20220.263174,9556.408144,480.793333,628.053001,0.04377853001893117,0.057187226320069645,10501.606787,2481.389277,8020.21751,11610.453121,1108.846335,3590.235611,1.1055882549269676,1.4476481599820077,30.506666999999652,30.50666700000147,19.52426700000069,30.81173300000046,0.3050670000000082,11.287467000000106,1.0000000000000597,0.6400000039335964,1.009999978037614,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.61,11012.906787,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,110.129068,20315.443975,9593.016144,480.793333,628.358068,0.04365725985267374,0.0570565137817869,10532.113454,2492.371677,8039.741777,11641.264855,1109.151401,3601.523078,1.1053113799127554,1.447965018995248,30.506666999999652,30.506666999999652,19.52426699999978,30.811733999998978,0.3050660000001244,11.287467000000106,1.0,0.6400000039335665,1.0100000108172855,0.009999978037591844,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.62,11043.413454,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,110.434135,20410.624776,9629.624145,480.793333,628.663135,0.04353665968733486,0.05692652341222394,10562.620121,2503.354077,8059.266044,11672.076589,1109.456468,3612.810545,1.1050361042240444,1.4482803427719284,30.506666999999652,30.506666999999652,19.52426699999978,30.811734000000797,0.3050670000000082,11.287466999999651,1.0,0.6400000039335665,1.0100000108173453,0.010000010817307958,0.37000000688373397
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.63,11073.920121,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,110.739201,20505.805578,9666.232145,480.793333,628.968201,0.04341672398571686,0.056797249243044266,10593.126788,2514.336477,8078.790311,11702.888322,1109.761535,3624.098011,1.104762414043359,1.4485941424428126,30.506666999999652,30.506666999999652,19.52426699999978,30.81173300000046,0.3050670000000082,11.287466000000222,1.0,0.6400000039335665,1.009999978037614,0.010000010817307958,0.3699999741040328
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.64,11104.426788,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,111.044268,20600.986379,9702.840146,480.793333,629.273268,0.043297447271470384,0.05666868537149744,10623.633455,2525.318877,8098.314578,11733.700056,1110.066601,3635.385478,1.1044902957119358,1.4489064290313234,30.50666700000147,30.506666999999652,19.52426700000069,30.811733999998978,0.30506599999989703,11.287467000000106,0.9999999999999404,0.6400000039335582,1.0100000108172253,0.009999978037583795,0.3700000068837268
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.65,11134.933455,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,111.349335,20696.16718,9739.448146,480.793333,629.578335,0.04317882412826088,0.056540825959520744,10654.140122,2536.301277,8117.838845,11764.51179,1110.371668,3646.672945,1.104219735727451,1.4492172134548333,30.506666999999652,30.50666700000147,19.52426699999978,30.811734000000797,0.3050670000000082,11.287466999999651,1.0000000000000597,0.6400000039335665,1.0100000108173453,0.010000010817307958,0.37000000688373397
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.66,11165.440122,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,111.654401,20791.347981,9776.056146,480.793333,629.883401,0.04306084919894869,0.056413665232855376,10684.646789,2547.283677,8137.363111,11795.323523,1110.676735,3657.960412,1.1039507207417882,1.4495265065259373,30.506666999999652,30.506666999999652,19.524265999999443,30.81173299999864,0.3050670000000082,11.287467000000106,1.0,0.6399999711538356,1.0099999780375546,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.67,11195.946789,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,111.959468,20886.528782,9812.664147,480.793333,630.188468,0.04294351718478261,0.0562871974801773,10715.153456,2558.266077,8156.887378,11826.135257,1110.981801,3669.247879,1.103683237558842,1.4498343189537064,30.506666999999652,30.506666999999652,19.52426700000069,30.811734000000797,0.30506599999989703,11.287467000000106,1.0,0.6400000039335964,1.0100000108173453,0.009999978037584392,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.68,11226.453456,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,112.264535,20981.709583,9849.272147,480.793333,630.493535,0.04282682284460657,0.05616141705224204,10745.660123,2569.248477,8176.411645,11856.946991,1111.286868,3680.535345,1.1034172731323606,1.4501406613449246,30.506666999999652,30.506666999999652,19.52426699999978,30.811734000000797,0.3050670000000082,11.287465999999768,1.0,0.6400000039335665,1.0100000108173453,0.010000010817307958,0.36999997410401786
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.69,11256.960123,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,112.569601,21076.890384,9885.880148,480.793333,630.798601,0.04271076099407919,0.056036318361043544,10776.16679,2580.230878,8195.935912,11887.758724,1111.591935,3691.822812,1.103152814563825,1.4504455442053052,30.50666700000147,30.506666999999652,19.52426700000069,30.81173299999864,0.3050670000000082,11.287467000000106,0.9999999999999404,0.6400000039335582,1.0099999780374944,0.01000001081730736,0.3700000068837268
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.7,11287.46679,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,112.874668,21172.071185,9922.488148,480.793333,631.103668,0.042595326504905995,0.05591189587898667,10806.673457,2591.213278,8215.460179,11918.570458,1111.897001,3703.110279,1.1028898491003631,1.4507489779406935,30.506666999999652,30.50666700000147,19.524266999998872,30.811734000000797,0.3050660000001244,11.287467000000106,1.0000000000000597,0.6400000039335367,1.0100000108173453,0.009999978037591844,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.71,11317.973457,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,113.179735,21267.251986,9959.096148,480.793333,631.408735,0.04248051430408416,0.05578814413807297,10837.180124,2602.195678,8234.984446,11949.382192,1112.202068,3714.397746,1.102628364132701,1.4510509728582506,30.506666999999652,30.506666999999652,19.52426700000069,30.811733999998978,0.3050670000000082,11.287467000000106,1.0,0.6400000039335964,1.0100000108172855,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.72,11348.480124,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,113.484801,21362.432787,9995.704149,480.793333,631.713801,0.04236631937315919,0.055665057729099646,10867.686791,2613.178078,8254.508713,11980.193925,1112.507135,3725.685213,1.102368347193146,1.4513515391676202,30.506666999999652,30.506666999999652,19.524266999998872,30.81173300000046,0.3050670000000082,11.287467000000106,1.0,0.6400000039335367,1.009999978037614,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.73,11378.986791,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,113.789868,21457.613588,10032.312149,480.793333,632.018868,0.042252736747493885,0.0555426313008715,10898.193458,2624.160478,8274.03298,12011.005659,1112.812201,3736.972679,1.102109785953606,1.451650686982078,30.506666999999652,30.506666999999652,19.52426700000069,30.811734000000797,0.30506599999989703,11.287465999999768,1.0,0.6400000039335964,1.0100000108173453,0.009999978037584392,0.36999997410401786
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.74,11409.493458,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,114.094935,21552.794389,10068.92015,480.793333,632.323935,0.04213976151554872,0.05542085955942532,10928.700125,2635.142878,8293.557246,12041.817393,1113.117268,3748.260146,1.1018526682236405,1.4519484263196687,30.50666700000147,30.506666999999652,19.524266000000353,30.811733999998978,0.3050670000000082,11.287467000000106,0.9999999999999404,0.6399999711538271,1.0100000108172253,0.01000001081730736,0.3700000068837268
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.75,11440.000125,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,114.400001,21647.97519,10105.52815,480.793333,632.629001,0.04202738881817392,0.055299737267266856,10959.206792,2646.125278,8313.081513,12072.629126,1113.422335,3759.547613,1.1015969819485452,1.4522447671043208,30.506666999999652,30.50666700000147,19.524266999998872,30.81173300000046,0.3050670000000082,11.287467000000106,1.0000000000000597,0.6400000039335367,1.009999978037614,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.76,11470.506792,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,114.705068,21743.155991,10142.13615,480.793333,632.934068,0.04191561384791282,0.05517925924261986,10989.713459,2657.107678,8332.60578,12103.44086,1113.727401,3770.83508,1.101342715207468,1.4525397191669525,30.506666999999652,30.506666999999652,19.52426700000069,30.811734000000797,0.3050660000001244,11.287466999999651,1.0,0.6400000039335964,1.0100000108173453,0.009999978037591844,0.37000000688373397
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.77,11501.013459,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,115.010135,21838.336792,10178.744151,480.793333,633.239135,0.04180443184831623,0.055059420358687175,11020.220126,2668.090079,8352.130047,12134.252594,1114.032468,3782.122546,1.1010898562115554,1.452833292246557,30.506666999999652,30.506666999999652,19.52426700000069,30.811733999998978,0.3050670000000082,11.287466000000222,1.0,0.6400000039335964,1.0100000108172855,0.010000010817307958,0.3699999741040328
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.78,11531.520126,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,115.315201,21933.517593,10215.352151,480.793333,633.544201,0.04169383811326778,0.05494021554292347,11050.726793,2679.072479,8371.654314,12165.064327,1114.337535,3793.410013,1.1008383933021324,1.4531254959912754,30.506666999999652,30.506666999999652,19.524266999998872,30.81173300000046,0.3050669999997808,11.287467000000106,1.0,0.6400000039335367,1.009999978037614,0.010000010817300503,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.79,11562.026793,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,115.620268,22028.698394,10251.960152,480.793333,633.849268,0.04158382798631984,0.054821639776319445,11081.23346,2690.054879,8391.178581,12195.876061,1114.642601,3804.69748,1.1005883149489084,1.453416339959452,30.50666700000147,30.506666999999652,19.52426700000069,30.811734000000797,0.3050660000001244,11.287466999999651,0.9999999999999404,0.6400000039335582,1.010000010817285,0.009999978037591247,0.37000000688371193
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.8,11592.53346,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,115.925335,22123.879195,10288.568152,480.793333,634.154335,0.04147439686004006,0.05470368809269755,11111.740127,2701.037279,8410.702848,12226.687795,1114.947668,3815.984947,1.1003396097482168,1.4537058336206785,30.506666999999652,30.506666999999652,19.52426700000069,30.811733999998978,0.3050670000000082,11.287467000000106,1.0,0.6400000039335964,1.0100000108172855,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.81,11623.040127,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,116.230401,22219.059996,10325.176152,480.793333,634.459401,0.04136554017536803,0.05458635557801855,11142.246794,2712.019679,8430.227115,12257.499528,1115.252735,3827.272414,1.1000922664212796,1.4539939863568208,30.506666999999652,30.50666700000147,19.524266999998872,30.81173300000046,0.3050670000000082,11.287467000000106,1.0000000000000597,0.6400000039335367,1.009999978037614,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.82,11653.546794,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,116.535468,22314.240797,10361.784153,480.793333,634.764468,0.04125725342098226,0.054469637369699134,11172.753461,2723.002079,8449.751381,12288.311262,1115.557801,3838.55988,1.0998462738125048,1.4542808074630325,30.506666999999652,30.506666999999652,19.524266000000353,30.811733999998978,0.30506599999989703,11.287465999999768,1.0,0.6399999711538653,1.0100000108172855,0.009999978037584392,0.36999997410401786
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.83,11684.053461,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,116.840535,22409.421598,10398.392153,480.793333,635.069535,0.04114953213267682,0.05435352865594013,11203.260128,2733.984479,8469.275648,12319.122996,1115.862868,3849.847347,1.0996016208878063,1.4545663061487548,30.506666999999652,30.506666999999652,19.52426700000069,30.811734000000797,0.3050670000000082,11.287467000000106,1.0,0.6400000039335964,1.0100000108173453,0.010000010817307958,0.3700000068837489
Canada,CA,2026-01,2026-01-01,AB,Alberta,Alberta,False,3.84,11714.560128,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,117.145601,22504.602399,10435.000154,480.793333,635.374601,0.04104237189274797,0.054238024675065284,11233.766795,2744.966879,8488.799915,12349.934729,1116.167935,3861.134814,1.0993582967329574,1.4548504915387015,30.506666999999652,30.506666999999652,19.524266999998872,30.81173300000046,0.3050670000000082,11.287467000000106,1.0,0.6400000039335367,1.009999978037614,0.010000010817307958,0.3700000068837489
